Date Of Stop,Time Of Stop,Agency,SubAgency,Description,Location,Latitude,Longitude,Accident,Belts,Personal Injury,Property Damage,Fatal,Commercial License,HAZMAT,Commercial Vehicle,Alcohol,Work Zone,State,VehicleType,Year,Make,Model,Color,Violation Type,Charge,Article,Contributed To Accident,Race,Gender,Driver City,Driver State,DL State,Arrest Type,Geolocation
12/30/2014,10:40:00,MCP,"3rd district, Silver Spring",DRIVING MOTOR VEHICLE ON HIGHWAY WITHOUT REQUIRED LICENSE AND AUTHORIZATION,E INDIAN SPRING DR @ BILTMORE DR,39.0131,-77.005365,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2014,HONDA,SCCORD,"GREEN, DK",Citation,16-101(a),Transportation Article,No,HISPANIC,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0131, -77.005365)"
9/7/2014,13:00:00,MCP,"4th district, Wheaton",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,GEORGIA  AVE/ NORBECK ROAD,39.05844,-77.04799333,No,No,No,Yes,No,No,No,No,No,No,MD,02 - Automobile,2007,LEXUS,4S,"BLUE, DARK",Citation,21-201(a1),Transportation Article,No,BLACK,M,POTOMAC,MD,MD,A - Marked Patrol,"(39.05844, -77.0479933333333)"
10/6/2015,15:35:00,MCP,"3rd district, Silver Spring","PERSON DRIVING MOTOR VEHICLE WHILE LICENSE SUSPENDED UNDER TR 17-106, 26-204, 26-206, 27-103",COLESVILLE RD/SPRING ST,38.99904333,-77.02682333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2007,HOND,4S,BLACK,Citation,16-303(h),Transportation Article,No,WHITE,M,BELTSVILLE,MD,MD,A - Marked Patrol,"(38.9990433333333, -77.0268233333333)"
1/24/2015,22:43:00,MCP,"6th district, Gaithersburg / Montgomery Village",DRIVING UNDER THE INFLUENCE OF ALCOHOL PER SE,WHISPERING OAKS/STREAMSIDE DR,39.14975667,-77.23405333,No,No,No,No,No,Yes,No,No,No,No,MD,02 - Automobile,2004,BUICK,4S,SILVER,Citation,21-902(a2),Transportation Article,No,OTHER,M,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.1497566666667, -77.2340533333333)"
1/2/2015,15:07:00,MCP,"4th district, Wheaton",FAILING TO SECURE CHILD UNDER AGE 8 IN CHILD SAFETY SEAT WHEN TRANSPORTING IN MOTOR VEHICLE,BEL PRE RD/GEORGIA AVE,39.09525333,-77.09222333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2006,FORD,CROWN VIC,WHITE,Citation,22-412.2(d),Transportation Article,No,BLACK,F,ROCKVILLE,MD,MD,A - Marked Patrol,"(39.0952533333333, -77.0922233333333)"
5/31/2015,1:43:00,MCP,"6th district, Gaithersburg / Montgomery Village","PERSON DRIVING MOTOR VEHICLE WHILE LICENSE SUSPENDED UNDER 17-106, 26-204, 26-206, 27-103",QUINCE ORCHARD / BANK ST,39.13970333,-77.22204167,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1999,CHEVROLET,SUBURBAN,BLACK,Citation,16-303(h),Transportation Article,No,WHITE,M,GERMANTOWN,MD,MD,A - Marked Patrol,"(39.1397033333333, -77.2220416666667)"
8/8/2014,21:14:00,MCP,"1st district, Rockville",PERSON DRIVING MOTOR VEHICLE ON HIGHWAY OR PUBLIC USE PROPERTY ON SUSPENDED LICENSE AND PRIVILEGE,DARNESTOWN RD @ EDISON PARK DR,39.111,-77.23932167,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2012,DODGE,CARIVAN,WHITE,Citation,16-303(c),Transportation Article,No,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.111, -77.2393216666667)"
11/23/2014,16:09:00,MCP,"3rd district, Silver Spring",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,ELLSWORTH AVE @ FENTON AVE,38.99774167,-77.024855,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2002,BIGT,L,BLUE,Citation,21-201(a1),Transportation Article,No,WHITE,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(38.9977416666667, -77.024855)"
9/11/2014,18:53:00,MCP,"3rd district, Silver Spring","DRIVING, TO DRIVE MOTOR VEHICLE ON HIGHWAY WITHOUT REQUIRED LICENSE AND AUTHORIZATION",BONIFANT ST. @ DIXION AVE.,38.99383,-77.02809,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1995,FORD,F150,RED,Citation,16-101(a),Transportation Article,No,BLACK,M,DISTRICT HEIGHTS,MD,MD,A - Marked Patrol,"(38.99383, -77.02809)"
7/12/2014,8:54:00,MCP,"4th district, Wheaton",EXCEEDING MAXIMUM SPEED: 49 MPH IN A POSTED 40 MPH ZONE,13118 LAYHILL RD,39.072245,-77.0458,No,No,No,No,No,No,No,No,No,No,VA,02 - Automobile,2014,FORD,F150,BLACK,Citation,21-801.1,Transportation Article,No,WHITE,M,COLUMBIA,MD,MD,Q - Marked Laser,"(39.072245, -77.0458)"
3/7/2016,15:28:00,MCP,"1st district, Rockville",PERSON DRIVING MOTOR VEHICLE ON HIGHWAY OR PUBLIC USE PROPERTY ON SUSPENDED LICENSE AND PRIVILEGE,16411 SHADYGROVE RD,39.124695,-77.175415,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2007,BUICK,LUCERNE,WHITE,Citation,16-303(c),Transportation Article,No,BLACK,F,GERMANTOWN,MD,MD,A - Marked Patrol,"(39.124695, -77.175415)"
1/28/2015,12:44:00,MCP,"5th district, Germantown",DRIVING VEHICLE ON HIGHWAY WITH SUSPENDED REGISTRATION,118/DAWSON FARM,39.170175,-77.274615,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2010,TOYOTA,CAMRY,GRAY,Citation,13-401(h),Transportation Article,No,BLACK,M,ROCKVILLE,MD,MD,Q - Marked Laser,"(39.170175, -77.274615)"
2/20/2016,5:17:00,MCP,"3rd district, Silver Spring",FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER,NEW HAMPSHIRE AVE /COLUMBIA PIKE,39.04976667,-76.99314333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2012,MERCEDES,C300,SILVER,Citation,13-409(b),Transportation Article,No,ASIAN,M,ELKRIDGE,MD,NY,A - Marked Patrol,"(39.0497666666667, -76.9931433333333)"
8/29/2017,12:38:00,MCP,"5th district, Germantown",DRIVER USING HANDS TO USE HANDHELD TELEPHONE WHILEMOTOR VEHICLE IS IN MOTION,RIDGE RD/BRINK RD,39.20961333,-77.23432333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2011,HOND,TRK,GRAY,Warning,21-1124.2(d2),Transportation Article,No,WHITE,F,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.2096133333333, -77.2343233333333)"
1/31/2015,22:47:00,MCP,"4th district, Wheaton",DRIVING VEHICLE ON HIGHWAY WITH SUSPENDED REGISTRATION,RANDOLPH ROAD / GLENALLAN AVE,39.06380167,-77.03970833,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2005,CHEVY,IMPALA,GRAY,Citation,13-401(h),Transportation Article,No,BLACK,M,BOWIE,MD,MD,A - Marked Patrol,"(39.0638016666667, -77.0397083333333)"
12/25/2014,21:17:00,MCP,"1st district, Rockville",EXCEEDING MAXIMUM SPEED: 60 MPH IN A POSTED 35 MPH ZONE,VEIRS MILL RD/EDMONSTON DR,39.07853333,-77.13055333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2003,BMW,X5,WHITE,Citation,21-801.1,Transportation Article,No,BLACK,M,WASHINGTON,DC,DC,A - Marked Patrol,"(39.0785333333333, -77.1305533333333)"
7/26/2014,12:05:00,MCP,"6th district, Gaithersburg / Montgomery Village",DISPLAYING REG. PLATE ISSUED FOR OTHER VEHICLE,MUDDY BRANCH RD / GRT SENECA HWY,39.10767833,-77.21873,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2014,MAZDA,3,BLUE,Citation,13-411(g),Transportation Article,No,WHITE,M,BALTIMORE,MD,MD,A - Marked Patrol,"(39.1076783333333, -77.21873)"
4/15/2015,23:25:00,MCP,"4th district, Wheaton",FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER,LAYHILL RD @ GEORGIA AVENUE,39.06053167,-77.05082667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2004,HONDA,ACCORD,BLACK,Citation,13-409(b),Transportation Article,No,WHITE,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0605316666667, -77.0508266666667)"
2/10/2015,20:12:00,MCP,"5th district, Germantown",OCCUPANT UNDER 16 NOT RESTRAINED BY SEATBELT,HENDERSON CORNER AND SENECA CROSSING,,,No,No,No,No,No,No,No,No,No,No,MD,05 - Light Duty Truck,2005,NISS,TK,GRAY,Citation,22-412.3(b),Transportation Article,No,HISPANIC,M,FREDERICK,MD,MD,A - Marked Patrol,
8/29/2017,7:31:00,MCP,"4th district, Wheaton",DRIVING ON HWY. WITH OBSTRUCTED WINDSHIELD VIEW,GEORGIA AVE / WINDHAM LN,39.03153667,-77.0482,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2006,HOND,CIVIC,WHITE,Warning,21-1104(c),Transportation Article,No,WHITE,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0315366666667, -77.0482)"
10/7/2014,2:44:00,MCP,"3rd district, Silver Spring",DRIVING UNDER THE INFLUENCE OF ALCOHOL PER SE,NEW HAMPSHIRE AVE AND CRESTMORE DR,39.04553,-76.99093167,No,No,No,Yes,No,No,No,No,No,No,MD,02 - Automobile,2008,BUIC,4S,BLACK,Citation,21-902(a2),Transportation Article,No,HISPANIC,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.04553, -76.9909316666667)"
8/29/2017,10:19:00,MCP,"2nd district, Bethesda",DRIVING VEHICLE ON HIGHWAY WITH AN EXPIRED LICENSE,WISCONSIN AVE@ ELM ST,38.981725,-77.09275667,No,No,No,No,No,No,No,No,No,No,VA,02 - Automobile,2001,TOYOTA,COROLLA,GREEN,Warning,16-115(g),Transportation Article,No,WHITE,F,FAIRFAX STATION,VA,VA,A - Marked Patrol,"(38.981725, -77.0927566666667)"
2/18/2015,3:40:00,MCP,"4th district, Wheaton","PERSON DRIVING MOTOR VEHICLE WHILE LICENSE SUSPENDED UNDER 17-106, 26-204, 26-206, 27-103",PARKING LOT OF 18143 VILLAGE CENTER DR,39.15305,-77.06339167,No,No,No,No,No,No,No,No,No,No,FL,02 - Automobile,2013,FORD,4D,BLACK,Citation,16-303(h),Transportation Article,No,BLACK,M,NEW CARROLLTON,MD,MD,A - Marked Patrol,"(39.15305, -77.0633916666667)"
8/29/2017,8:21:00,MCP,"2nd district, Bethesda",DRIVING VEH IN EXCESS OF REASONABLE AND PRUDENT SPEED ON HWY,GREAT SENECA HWY AT HORN POINT DR,39.13608167,-77.25119333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2016,ACUR,TK,BLACK,Warning,21-801(a),Transportation Article,No,BLACK,M,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.1360816666667, -77.2511933333333)"
8/7/2014,22:43:00,MCP,"1st district, Rockville","FAILURE OF VEH. ON HWY. TO DISPLAY LIGHTED LAMPS, ILLUMINATING DEVICE IN UNFAVORABLE VISIBILITY COND",SHADY GROVE RD/ RESEARCH BLVD,39.10468167,-77.19025667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2004,KIA,SORENTO,SILVER,Citation,22-201.1,Transportation Article,No,BLACK,M,ROCKVILLE,MD,MD,A - Marked Patrol,"(39.1046816666667, -77.1902566666667)"
9/15/2014,20:14:00,MCP,"1st district, Rockville",FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER,VIERS MILL RD / DODGE ST,39.086545,-77.149295,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2011,INFINITY,G37X,RED,Citation,13-409(b),Transportation Article,No,WHITE,F,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.086545, -77.149295)"
8/1/2014,12:51:00,MCP,"6th district, Gaithersburg / Montgomery Village",FAILURE TO STOP AFTER ACCIDENT INVOLVING DAMAGE TO ATTENDED VEH.,WOODFIELD RD/AIRPARK RD,39.14989,-77.23409,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2005,NISSAN,SENTRA,BLUE,Citation,20-103(a),Transportation Article,Yes,WHITE,M,CHEVERLY,MD,MD,A - Marked Patrol,"(39.14989, -77.23409)"
10/16/2014,22:33:00,MCP,"4th district, Wheaton","DRIVING MOTOR VEH. WHILE LIC. SUSPENDED UNDER 17-106, 26-204, 26-206, 27-103",NORBECK RD @ FIRESTONE DR,39.12093333,-76.98798333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2003,TOYOTA,COROLLA,RED,Citation,16-303(h),Transportation Article,No,BLACK,M,BURTONSVILLE,MD,MD,A - Marked Patrol,"(39.1209333333333, -76.9879833333333)"
9/3/2014,18:32:00,MCP,"4th district, Wheaton",FAILURE TO CONTROL VEH. SPEED ON HWY. TO AVOID COLLISION,NEW HAMPSHIRE AVE / RIDGECROFT DR,39.21431333,-77.04911833,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1997,FORD,F-150,BLACK,Citation,21-801(b),Transportation Article,Yes,HISPANIC,M,DAMASCUS,MD,MD,A - Marked Patrol,"(39.2143133333333, -77.0491183333333)"
8/15/2014,1:49:00,MCP,"5th district, Germantown",DRIVING VEHICLE WHILE UNDER THE INFLUENCE OF ALCOHOL,19961 GREEN TURTLE CENTURY BLVD,39.18279,-77.263275,No,No,No,No,No,No,No,No,No,No,VA,06 - Heavy Duty Truck,2000,GMC,BOX TRUCK,ORANGE,Citation,21-902(a1),Transportation Article,No,BLACK,M,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.18279, -77.263275)"
9/5/2015,13:00:00,MCP,"5th district, Germantown",ATTEMPT BY DRIVER TO ELUDE UNIFORMED POLICE BY MEANS OTHER THAN FAIL TO STOP AND FLEEING ON FOOT,20141 CENTURY BLVD,39.06951167,-77.16223333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2007,FORD,TAURUS,GREEN,Citation,21-904(b3),Transportation Article,No,BLACK,M,NORTH POTOMAC,MD,MD,A - Marked Patrol,"(39.0695116666667, -77.1622333333333)"
4/3/2015,22:07:00,MCP,"3rd district, Silver Spring",HOLDER OF LEARNER'S PERMIT DRIVING WITH UN- AUTHORIZED PERSON OCCUPYING FRONT SEAT,1020 NEW HAMPSHIRE AVE,39.02312833,-76.97801333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2001,FORD,CROWN VIC,MAROON,Citation,16-105(b2),Transportation Article,No,BLACK,M,SEVERN,MD,MD,A - Marked Patrol,"(39.0231283333333, -76.9780133333333)"
1/16/2015,8:20:00,MCP,"2nd district, Bethesda",DRIVING VEHICLE IN HOV LANE WHEN NOT AUTHORIZED BY TRAFFIC CONTROL DEVICE,S/B 270 @ SHADY GROVE,39.10684333,-77.18364,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2003,FORD,EXPLORER,SILVER,Citation,21-314(b),Transportation Article,No,BLACK,M,NEW CARROLLTON,MD,MD,A - Marked Patrol,"(39.1068433333333, -77.18364)"
1/18/2015,15:04:00,MCP,"4th district, Wheaton",FAILURE TO STOP AT STOP SIGN,PRINCE PHILLIP DR / SPARTAN RD,39.15800833,-77.05189167,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2007,ACURA,TSX,BLUE,Citation,21-707(a),Transportation Article,No,WHITE,M,OLNEY,MD,MD,A - Marked Patrol,"(39.1580083333333, -77.0518916666667)"
5/13/2015,9:17:00,MCP,"3rd district, Silver Spring",FAILURE OF INDIVIDUAL DRIVING ON HIGHWAY TO DISPLAY LICENSE TO UNIFORMED POLICE ON DEMAND,SPRING ST @ CAMERON ST,38.999585,-77.02776167,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2001,MERCEDEZ,E430,SILVER,Citation,16-112(c),Transportation Article,No,HISPANIC,F,SILVER SPRING,MD,MD,A - Marked Patrol,"(38.999585, -77.0277616666667)"
2/8/2015,2:09:00,MCP,"2nd district, Bethesda",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,EAST WEST HWY @ WISCONSIN AVE,38.98361167,-77.09291333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2007,HONDA,4S,BLUE,Citation,21-201(a1),Transportation Article,No,ASIAN,F,BETHESDA,MD,MD,A - Marked Patrol,"(38.9836116666667, -77.0929133333333)"
4/22/2015,11:45:00,MCP,"4th district, Wheaton",FAILURE OF VEH. DRIVER INVOLVED IN ACCIDENT TO GIVE INSURANCE POLICY INFORMATION,1500 FOREST GLEN RD,39.05826667,-77.04879333,No,No,No,Yes,No,No,No,No,No,No,MD,02 - Automobile,2002,JEEP,SW,SILVER,Citation,20-105.1,Transportation Article,No,HISPANIC,F,MONTGOMERY VILLAGE,MD,MD,A - Marked Patrol,"(39.0582666666667, -77.0487933333333)"
2/6/2015,21:43:00,MCP,"2nd district, Bethesda",DRIVING VEHICLE ON HIGHWAY WITHOUT CURRENT REGISTRATION PLATES AND VALIDATION TABS,OLD GEORGETOWN RD/ EDSON LN,39.03852167,-77.12285,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2009,HONDA,CIVIC,"BLUE, LIGHT",Citation,13-411(d),Transportation Article,No,HISPANIC,F,ROCKVILLE,MD,MD,A - Marked Patrol,"(39.0385216666667, -77.12285)"
4/14/2015,9:42:00,MCP,"3rd district, Silver Spring",DRIVING VEHICLE ON HIGHWAY WITH SUSPENDED REGISTRATION,N/B COLESVILLE RD /  FENTON ST,38.997705,-77.02700167,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2002,NISSAN,MAXIMA,SILVER,Citation,13-401(h),Transportation Article,No,WHITE,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(38.997705, -77.0270016666667)"
1/13/2016,19:36:00,MCP,"4th district, Wheaton","PERSON DRIVING MOTOR VEHICLE WHILE LICENSE SUSPENDED UNDER TR 17-106, 26-204, 26-206, 27-103",VEIRS MILL RD/ASPEN HILL RD,39.06851,-77.10399,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2006,CHRY,4S,"BLUE, DARK",Citation,16-303(h),Transportation Article,No,WHITE,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.06851, -77.10399)"
7/29/2015,10:30:00,MCP,"3rd district, Silver Spring",PERSON DRIVING MOTOR VEHICLE ON HIGHWAY OR PUBLIC USE PROPERTY ON SUSPENDED LICENSE AND PRIVILEGE,CASTLE BLVD AT BRIGGS CHANEY RD,39.08410833,-76.94939667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1997,TOYT,TK,SILVER,Citation,16-303(c),Transportation Article,No,BLACK,F,LAUREL,MD,MD,A - Marked Patrol,"(39.0841083333333, -76.9493966666667)"
11/10/2015,0:14:00,MCP,"5th district, Germantown",FAILURE OF INDIVIDUAL DRIVING ON HIGHWAY TO DISPLAY LICENSE TO UNIFORMED POLICE ON DEMAND,MIDDLEBROOK RD/CELEBRATION WAY,39.19491,-77.26802,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2014,SCION,FRS,ORANGE,Citation,16-112(c),Transportation Article,No,WHITE,M,OLNEY,MD,MD,A - Marked Patrol,"(39.19491, -77.26802)"
3/11/2015,19:37:00,MCP,"1st district, Rockville",FAILURE OF INDIVIDUAL DRIVING ON HIGHWAY TO DISPLAY LICENSE TO UNIFORMED POLICE ON DEMAND,FALLSGROVE DR / BLACKWELL RD,39.09932667,-77.18719333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2013,MAZDA,CX9,WHITE,Citation,16-112(c),Transportation Article,No,WHITE,M,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.0993266666667, -77.1871933333333)"
3/31/2015,23:15:00,MCP,"1st district, Rockville",EXCEEDING MAXIMUM SPEED: 49 MPH IN A POSTED 40 MPH ZONE,RIDGE RD / BRINK RD,39.20658667,-77.24276833,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2015,AUDI,A6,GRAY,Citation,21-801.1,Transportation Article,No,WHITE,M,GERMANTOWN,MD,MD,A - Marked Patrol,"(39.2065866666667, -77.2427683333333)"
5/22/2015,7:20:00,MCP,"3rd district, Silver Spring",FAILURE TO CONTROL VEHICLE SPEED ON HIGHWAY TO AVOID COLLISION,GEORGIA AVE / HILDAROSE,39.02097667,-77.04451,No,No,No,Yes,No,No,No,No,No,No,MD,06 - Heavy Duty Truck,2000,FORD,F-150,WHITE,Citation,21-801(b),Transportation Article,Yes,WHITE,M,BOWIE,MD,MD,A - Marked Patrol,"(39.0209766666667, -77.04451)"
5/20/2015,9:09:00,MCP,"4th district, Wheaton",DRIVING VEHICLE IN EXCESS OF REASONABLE AND PRUDENT SPEED ON HIGHWAY,NORBECK RD / NORBECK BLVD,39.06141833,-77.053975,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2005,DODG,4S,ORANGE,Citation,21-801(a),Transportation Article,No,HISPANIC,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0614183333333, -77.053975)"
11/30/2015,23:01:00,MCP,"6th district, Gaithersburg / Montgomery Village","PERSON DRIVING MOTOR VEHICLE WHILE LICENSE SUSPENDED UNDER TR 17-106, 26-204, 26-206, 27-103",MONTGOMERY VILLAGE AVE @ LOST KNIFE RD,39.155165,-77.20840167,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2006,RANGE ROVER,SPORT HSE,SILVER,Citation,16-303(h),Transportation Article,No,BLACK,M,HYATTSVILLE,MD,MD,A - Marked Patrol,"(39.155165, -77.2084016666667)"
2/19/2016,0:14:00,MCP,"2nd district, Bethesda",POSSESSING SUSPENDED LIC.,EAST WEST HWY/EDGEVALE ST,38.98784667,-77.07670333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2006,HYUN,4S,SILVER,Citation,16-301(j),Transportation Article,No,BLACK,M,HYATTSVILLE,MD,MD,Q - Marked Laser,"(38.9878466666667, -77.0767033333333)"
12/22/2014,22:26:00,MCP,"3rd district, Silver Spring","PERSON DRIVING MOTOR VEHICLE WHILE LICENSE SUSPENDED UNDER 17-106, 26-204, 26-206, 27-103",SLIGO CREEK PKWY/PINEY BRANCH RD,38.99571167,-77.00491333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2008,MAZDA,CX7,"BLUE, LIGHT",Citation,16-303(h),Transportation Article,No,BLACK,M,TAKOMA PARK,MD,MD,A - Marked Patrol,"(38.9957116666667, -77.0049133333333)"
2/12/2015,8:35:00,MCP,"6th district, Gaithersburg / Montgomery Village",DRIVING MOTOR VEHICLE ON HIGHWAY WITHOUT REQUIRED LICENSE AND AUTHORIZATION,NB MONTGOMERY VILLAGE AVE/MALL ENTRANCE,39.15638833,-77.20623667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2003,FORD,EXPLORER,BLUE,Citation,16-101(a),Transportation Article,No,BLACK,F,MONTGOMERY VILLAGE,MD,CA,A - Marked Patrol,"(39.1563883333333, -77.2062366666667)"
2/13/2015,21:21:00,MCP,"4th district, Wheaton",DRIVING VEHICLE ON HIGHWAY WITHOUT CURRENT REGISTRATION PLATES AND VALIDATION TABS,GEORGIA AVE @ PRICE RD,39.04018833,-77.05079333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2007,CHRYSLER,300,BLACK,Citation,13-411(d),Transportation Article,No,HISPANIC,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0401883333333, -77.0507933333333)"
8/23/2015,23:05:00,MCP,"5th district, Germantown",EXCEEDING MAXIMUM SPEED: 49 MPH IN A POSTED 40 MPH ZONE,RT 118 @ DAWSON FARM,39.16366167,-77.28270333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2011,DODG,TK,"GREEN, DK",Citation,21-801.1,Transportation Article,No,WHITE,M,GERMANTOWN,MD,MD,Q - Marked Laser,"(39.1636616666667, -77.2827033333333)"
3/20/2015,0:41:00,MCP,"2nd district, Bethesda",DRIVING VEH. WHILE IMPAIRED BY ALCOHOL,WOODMONT AVE AT EDGEMOOR LN,38.98363667,-77.09318833,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2003,TOYOTA,CAMRY,RED,Citation,21-902(b1),Transportation Article,No,WHITE,M,BETHESDA,MD,MD,A - Marked Patrol,"(38.9836366666667, -77.0931883333333)"
7/27/2015,19:25:00,MCP,"5th district, Germantown",OPERATING VEHICLE ON HIGHWAY WITH UNAUTHORIZED WINDOW TINTING MATERIAL,FATHER HURLEY BLVD @ CRYSTAL ROCK DR,39.19254,-77.27120167,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1997,HONDA,CIVIV,BLACK,Citation,22-406(i1),Transportation Article,No,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.19254, -77.2712016666667)"
8/28/2017,22:50:00,MCP,"2nd district, Bethesda","FAILURE OF VEH. ON HWY. TO DISPLAY LIGHTED LAMPS, ILLUMINATING DEVICE IN UNFAVORABLE VISIBILITY COND",WISCONSIN AVE @ NORFOLK AVE,,,No,No,No,No,No,No,No,No,No,No,VA,02 - Automobile,2003,HYUNDAI,ELANTRA,BLUE,Warning,22-201.1,Transportation Article,No,WHITE,M,ARLINGTON,VA,VA,A - Marked Patrol,
10/30/2015,0:15:00,MCP,"3rd district, Silver Spring",DRIVING VEH IN EXCESS OF REASONABLE AND PRUDENT SPEED ON HWY,NB NEW HAMPSHIRE AVE @ MANHAN RD,39.04753167,-76.99335333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2011,TOYOTA,CAMRY,BLUE,Citation,21-801(a),Transportation Article,No,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0475316666667, -76.9933533333333)"
3/26/2015,14:55:00,MCP,"4th district, Wheaton",FAILURE OF LICENSEE TO NOTIFY ADMINISTRATION OF CHANGE OF ADDRESS WITHIN 30 DAYS,GEORGIA@HOME DEPOT PARKING LOT ENTRANCE,39.08587833,-77.07893,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2007,TOYT,4S,RED,Citation,16-116(a),Transportation Article,No,HISPANIC,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0858783333333, -77.07893)"
3/1/2015,3:54:00,MCP,"4th district, Wheaton",DRIVING WHILE IMPAIRED BY ALCOHOL,VEIRS MILL RD / HERITAGE PARK CIR,39.06304167,-77.047365,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2014,HONDA,CIVIC,BLACK,Citation,21-902(b1),Transportation Article,No,HISPANIC,M,ROCKVILLE,MD,MD,A - Marked Patrol,"(39.0630416666667, -77.047365)"
11/16/2014,0:10:00,MCP,"3rd district, Silver Spring","FAILURE OF VEH. ON HWY. TO DISPLAY LIGHTED LAMPS, ILLUMINATING DEVICE IN UNFAVORABLE VISIBILITY COND",CEDAR ST @ COLESVILLE RD,39.00824,-77.019025,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2011,TOYOTA,CAMRY,SILVER,Citation,22-201.1,Transportation Article,No,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.00824, -77.019025)"
